"Cust_id","Active_Customer"
"F26004",0.346145898103714
"F26005",0.498862236738205
"F26006",0.799394071102142
"F26007",0.387773096561432
"F26008",0.837671220302582
"F26009",0.865619361400604
"F26010",0.52010303735733
"F26011",0.275825053453445
"F26012",0.790938198566437
"F26013",0.421838670969009
"F26014",0.365799874067307
"F26015",0.399140506982803
"F26016",0.218347385525703
"F26017",0.445423811674118
"F26018",0.451735436916351
"F26019",0.550101101398468
"F26020",0.388994961977005
"F26021",0.174189820885658
"F26022",0.293221086263657
"F26023",0.416624277830124
"F26024",0.199785932898521
"F26025",0.267677456140518
"F26026",0.276957631111145
"F26027",0.798328995704651
"F26028",0.821970403194427
"F26029",0.227397099137306
"F26030",0.183999910950661
"F26031",0.867630898952484
"F26032",0.966264188289642
"F26033",0.659808576107025
"F26034",0.239773899316788
"F26035",0.403350830078125
"F26036",0.325588166713715
"F26037",0.339087039232254
"F26038",0.837280869483948
"F26039",0.250190615653992
"F26040",0.933243453502655
"F26041",0.503986358642578
"F26042",0.322833597660065
"F26043",0.663832187652588
"F26044",0.614322066307068
"F26045",0.346388608217239
"F26046",0.456144958734512
"F26047",0.290267199277878
"F26048",0.404237449169159
"F26049",0.811603367328644
"F26050",0.484478980302811
"F26051",0.746053993701935
"F26052",0.29285329580307
"F26053",0.602590560913086
"F26054",0.871737599372864
"F26055",0.49702912569046
"F26056",0.532525777816772
"F26057",0.740446805953979
"F26058",0.590665280818939
"F26059",0.404971688985825
"F26060",0.434611469507217
"F26061",0.434604585170746
"F26062",0.669521629810333
"F26063",0.715458452701569
"F26064",0.863642036914825
"F26065",0.482725292444229
"F26066",0.205349385738373
"F26067",0.738703072071075
"F26068",0.323747128248215
"F26069",0.27728733420372
"F26070",0.68593156337738
"F26071",0.316300451755524
"F26072",0.268164455890656
"F26073",0.779405653476715
"F26074",0.477756440639496
"F26075",0.443497210741043
"F26076",0.447187900543213
"F26077",0.389259904623032
"F26078",0.465271562337875
"F26079",0.244437530636787
"F26080",0.378881007432938
"F26081",0.763026237487793
"F26082",0.241903737187386
"F26083",0.31123623251915
"F26084",0.277931123971939
"F26085",0.495203822851181
"F26086",0.350344032049179
"F26087",0.852643191814423
"F26088",0.548930287361145
"F26089",0.92018723487854
"F26090",0.258688181638718
"F26091",0.566352427005768
"F26092",0.840748131275177
"F26093",0.550138652324677
"F26094",0.515896201133728
"F26095",0.938281178474426
"F26096",0.733809947967529
"F26097",0.353684186935425
"F26098",0.71455055475235
"F26099",0.662094950675964
"F26100",0.255793958902359
"F26101",0.735979557037354
"F26102",0.370758146047592
"F26103",0.447314381599426
"F26104",0.528185427188873
"F26105",0.627273559570312
"F26106",0.404266178607941
"F26107",0.694823026657104
"F26108",0.436439394950867
"F26109",0.847986817359924
"F26110",0.714952766895294
"F26111",0.300758421421051
"F26112",0.814140498638153
"F26113",0.4914590716362
"F26114",0.877654433250427
"F26115",0.264246433973312
"F26116",0.287714153528214
"F26117",0.417999684810638
"F26118",0.299948453903198
"F26119",0.330425709486008
"F26120",0.370256036520004
"F26121",0.498259603977203
"F26122",0.269380629062653
"F26123",0.310973078012466
"F26124",0.741230607032776
"F26125",0.377631366252899
"F26126",0.337650954723358
"F26127",0.348867893218994
"F26128",0.404978781938553
"F26129",0.290793061256409
"F26130",0.839817523956299
"F26131",0.23858368396759
"F26132",0.334664762020111
"F26133",0.174363285303116
"F26134",0.824296057224274
"F26135",0.483616352081299
"F26136",0.556116998195648
"F26137",0.567350804805756
"F26138",0.875153660774231
"F26139",0.888608396053314
"F26140",0.962052404880524
"F26141",0.448675900697708
"F26142",0.576109170913696
"F26143",0.78728175163269
"F26144",0.454349339008331
"F26145",0.403378933668137
"F26146",0.649394273757935
"F26147",0.459775924682617
"F26148",0.372870117425919
"F26149",0.387794524431229
"F26150",0.294771462678909
"F26151",0.587609350681305
"F26152",0.680466175079346
"F26153",0.962170541286469
"F26154",0.595425426959991
"F26155",0.283826947212219
"F26156",0.785240471363068
"F26157",0.834144651889801
"F26158",0.350101858377457
"F26159",0.362001895904541
"F26160",0.6141077876091
"F26161",0.25356325507164
"F26162",0.484660685062408
"F26163",0.397662281990051
"F26164",0.29436320066452
"F26165",0.922273337841034
"F26166",0.748348712921143
"F26167",0.568850159645081
"F26168",0.340794086456299
"F26169",0.576191663742065
"F26170",0.471895545721054
"F26171",0.47240537405014
"F26172",0.199434280395508
"F26173",0.400544255971909
"F26174",0.396948099136353
"F26175",0.543273389339447
"F26176",0.490561366081238
"F26177",0.815192997455597
"F26178",0.51802122592926
"F26179",0.557466924190521
"F26180",0.814255833625793
"F26181",0.670692145824432
"F26182",0.342411011457443
"F26183",0.724534392356873
"F26184",0.607294738292694
"F26185",0.43216073513031
"F26186",0.390688180923462
"F26187",0.24351079761982
"F26188",0.660641014575958
"F26189",0.449069917201996
"F26190",0.289586573839188
"F26191",0.736705720424652
"F26192",0.483546316623688
"F26193",0.720497488975525
"F26194",0.365424335002899
"F26195",0.208965376019478
"F26196",0.453444063663483
"F26197",0.705116927623749
"F26198",0.53833132982254
"F26199",0.794384717941284
"F26200",0.388140112161636
"F26201",0.54274845123291
"F26202",0.926872611045837
"F26203",0.39784500002861
"F26204",0.934543550014496
"F26205",0.262763977050781
"F26206",0.308951646089554
"F26207",0.331108719110489
"F26208",0.445068329572678
"F26209",0.285082548856735
"F26210",0.563456296920776
"F26211",0.29109138250351
"F26212",0.54520046710968
"F26213",0.322289943695068
"F26214",0.198788851499557
"F26215",0.416164964437485
"F26216",0.213087126612663
"F26217",0.230426356196404
"F26218",0.495068967342377
"F26219",0.80494624376297
"F26220",0.569708108901978
"F26221",0.500908434391022
"F26222",0.483287572860718
"F26223",0.41138219833374
"F26224",0.267864018678665
"F26225",0.847573459148407
"F26226",0.300169467926025
"F26227",0.601648807525635
"F26228",0.445010393857956
"F26229",0.592805504798889
"F26230",0.436658501625061
"F26231",0.260435432195663
"F26232",0.418202638626099
"F26233",0.597321450710297
"F26234",0.18198861181736
"F26235",0.572938203811646
"F26236",0.834805011749268
"F26237",0.250996202230453
"F26238",0.380039602518082
"F26239",0.461460411548615
"F26240",0.48803374171257
"F26241",0.561501145362854
"F26242",0.571268260478973
"F26243",0.3319491147995
"F26244",0.360328048467636
"F26245",0.378347247838974
"F26246",0.41268652677536
"F26247",0.205932974815369
"F26248",0.192202612757683
"F26249",0.617920637130737
"F26250",0.616478681564331
"F26251",0.885817289352417
"F26252",0.477788656949997
"F26253",0.745367705821991
"F26254",0.888013243675232
"F26255",0.361999422311783
"F26256",0.246859222650528
"F26257",0.431832820177078
"F26258",0.68128377199173
"F26259",0.875963568687439
"F26260",0.811687767505646
"F26261",0.186826676130295
"F26262",0.571565866470337
"F26263",0.659268975257874
"F26264",0.285290151834488
"F26265",0.29317906498909
"F26266",0.260035783052444
"F26267",0.490377873182297
"F26268",0.242648556828499
"F26269",0.390409260988235
"F26270",0.218017548322678
"F26271",0.658805549144745
"F26272",0.446040749549866
"F26273",0.270469397306442
"F26274",0.850964725017548
"F26275",0.520012378692627
"F26276",0.953389048576355
"F26277",0.207668170332909
"F26278",0.542196214199066
"F26279",0.442266941070557
"F26280",0.484467327594757
"F26281",0.474739879369736
"F26282",0.513951778411865
"F26283",0.600405037403107
"F26284",0.80840528011322
"F26285",0.249322146177292
"F26286",0.239011585712433
"F26287",0.689400672912598
"F26288",0.892169237136841
"F26289",0.429554998874664
"F26290",0.156039893627167
"F26291",0.591737985610962
"F26292",0.289392799139023
"F26293",0.891128122806549
"F26294",0.437933206558228
"F26295",0.379003375768661
"F26296",0.663838803768158
"F26297",0.158646613359451
"F26298",0.345256686210632
"F26299",0.525329768657684
"F26300",0.265594720840454
"F26301",0.489175707101822
"F26302",0.585757911205292
"F26303",0.783531069755554
"F26304",0.524498701095581
"F26305",0.816603243350983
"F26306",0.594678044319153
"F26307",0.292267292737961
"F26308",0.348683416843414
"F26309",0.608261346817017
"F26310",0.224346548318863
"F26311",0.538375794887543
"F26312",0.480101615190506
"F26313",0.497424811124802
"F26314",0.952149868011475
"F26315",0.629293501377106
"F26316",0.36993670463562
"F26317",0.345500379800797
"F26318",0.372132122516632
"F26319",0.837901413440704
"F26320",0.213154450058937
"F26321",0.371277958154678
"F26322",0.300598353147507
"F26323",0.288490772247314
"F26324",0.6175497174263
"F26325",0.482077091932297
"F26326",0.211182028055191
"F26327",0.904487609863281
"F26328",0.519376635551453
"F26329",0.525618135929108
"F26330",0.197732493281364
"F26331",0.256184339523315
"F26332",0.753192245960236
"F26333",0.775652945041656
"F26334",0.404657959938049
"F26335",0.963004946708679
"F26336",0.714426577091217
"F26337",0.491267293691635
"F26338",0.637949824333191
"F26339",0.415593057870865
"F26340",0.382475882768631
"F26341",0.342261135578156
"F26342",0.446948200464249
"F26343",0.211278021335602
"F26344",0.457225471735001
"F26345",0.52674788236618
"F26346",0.246080949902534
"F26347",0.52470874786377
"F26348",0.352316588163376
"F26349",0.336792945861816
"F26350",0.237362891435623
"F26351",0.828789412975311
"F26352",0.449494153261185
"F26353",0.349698156118393
"F26354",0.247485905885696
"F26355",0.683283805847168
"F26356",0.179091185331345
"F26357",0.186427906155586
"F26358",0.764414846897125
"F26359",0.591488659381866
"F26360",0.718272626399994
"F26361",0.655883967876434
"F26362",0.305365443229675
"F26363",0.262299329042435
"F26364",0.940784990787506
"F26365",0.324053227901459
"F26366",0.681571424007416
"F26367",0.854239940643311
"F26368",0.54932051897049
"F26369",0.332565933465958
"F26370",0.518568217754364
"F26371",0.308280766010284
"F26372",0.762626647949219
"F26373",0.806951224803925
"F26374",0.919074177742004
"F26375",0.436807483434677
"F26376",0.468257695436478
"F26377",0.284105628728867
"F26378",0.410616606473923
"F26379",0.465182900428772
"F26380",0.354463845491409
"F26381",0.630270600318909
"F26382",0.562987565994263
"F26383",0.745363056659698
"F26384",0.412181049585342
"F26385",0.324010223150253
"F26386",0.476813048124313
"F26387",0.671409368515015
"F26388",0.930724859237671
"F26389",0.248308211565018
"F26390",0.201107174158096
"F26391",0.433252662420273
"F26392",0.597911298274994
"F26393",0.603874325752258
"F26394",0.640107870101929
"F26395",0.149555131793022
"F26396",0.566131353378296
"F26397",0.759318649768829
"F26398",0.614369511604309
"F26399",0.268497884273529
"F26400",0.292856305837631
"F26401",0.296592861413956
"F26402",0.220169737935066
"F26403",0.706071615219116
"F26404",0.559098958969116
"F26405",0.340604960918427
"F26406",0.451189458370209
"F26407",0.528819799423218
"F26408",0.444006145000458
"F26409",0.262991189956665
"F26410",0.512797772884369
"F26411",0.428157389163971
"F26412",0.293614000082016
"F26413",0.295048147439957
"F26414",0.347635477781296
"F26415",0.283595442771912
"F26416",0.476832777261734
"F26417",0.813677489757538
"F26418",0.360472202301025
"F26419",0.564436376094818
"F26420",0.439992845058441
"F26421",0.626747131347656
"F26422",0.195794522762299
"F26423",0.426049768924713
"F26424",0.40274515748024
"F26425",0.515415072441101
"F26426",0.550159752368927
"F26427",0.30627179145813
"F26428",0.227561578154564
"F26429",0.218215212225914
"F26430",0.452674239873886
"F26431",0.778205454349518
"F26432",0.893955767154694
"F26433",0.335666507482529
"F26434",0.929452776908875
"F26435",0.392241477966309
"F26436",0.361417591571808
"F26437",0.662228882312775
"F26438",0.45216965675354
"F26439",0.238009259104729
"F26440",0.326171368360519
"F26441",0.5849529504776
"F26442",0.307336360216141
"F26443",0.495032906532288
"F26444",0.339746564626694
"F26445",0.268008857965469
"F26446",0.291472345590591
"F26447",0.727371037006378
"F26448",0.485325366258621
"F26449",0.308056056499481
"F26450",0.539223194122314
"F26451",0.360743254423141
"F26452",0.855757713317871
"F26453",0.695584774017334
"F26454",0.725444972515106
"F26455",0.409933507442474
"F26456",0.56613826751709
"F26457",0.517847657203674
"F26458",0.204738944768906
"F26459",0.300202012062073
"F26460",0.636342465877533
"F26461",0.840386509895325
"F26462",0.622349441051483
"F26463",0.461065351963043
"F26464",0.340605050325394
"F26465",0.342065244913101
"F26466",0.246326804161072
"F26467",0.395229905843735
"F26468",0.355400055646896
"F26469",0.337409853935242
"F26470",0.864218771457672
"F26471",0.29882824420929
"F26472",0.367562085390091
"F26473",0.519936144351959
"F26474",0.486404627561569
"F26475",0.541645646095276
"F26476",0.563192486763
"F26477",0.92150467634201
"F26478",0.217078194022179
"F26479",0.293036848306656
"F26480",0.307265371084213
"F26481",0.825701355934143
"F26482",0.63161039352417
"F26483",0.225401043891907
"F26484",0.634221494197845
"F26485",0.828251421451569
"F26486",0.290122896432877
"F26487",0.202228888869286
"F26488",0.503172695636749
"F26489",0.231417745351791
"F26490",0.667260944843292
"F26491",0.259292900562286
"F26492",0.459722906351089
"F26493",0.364374279975891
"F26494",0.923447489738464
"F26495",0.364254206418991
"F26496",0.151891246438026
"F26497",0.667599260807037
"F26498",0.686508297920227
"F26499",0.804393589496613
"F26500",0.282830685377121
"F26501",0.950780391693115
"F26502",0.482489675283432
"F26503",0.357759594917297
"F26504",0.736375570297241
"F26505",0.901076912879944
"F26506",0.442080467939377
"F26507",0.321765899658203
"F26508",0.827064633369446
"F26509",0.393130481243134
"F26510",0.854817926883698
"F26511",0.480114042758942
"F26512",0.809449315071106
"F26513",0.80686628818512
"F26514",0.222343131899834
"F26515",0.280114442110062
"F26516",0.27170541882515
"F26517",0.330726265907288
"F26518",0.762089371681213
"F26519",0.239011079072952
"F26520",0.832911491394043
"F26521",0.758477210998535
"F26522",0.328281193971634
"F26523",0.450091183185577
"F26524",0.64922821521759
"F26525",0.44730406999588
"F26526",0.372205227613449
"F26527",0.312308490276337
"F26528",0.297078669071198
"F26529",0.458339691162109
"F26530",0.319939643144608
"F26531",0.473601818084717
"F26532",0.470162898302078
"F26533",0.396828144788742
"F26534",0.506846189498901
"F26535",0.390962034463882
"F26536",0.368385583162308
"F26537",0.889579832553864
"F26538",0.818763375282288
"F26539",0.276540994644165
"F26540",0.354736775159836
"F26541",0.238173454999924
"F26542",0.430673748254776
"F26543",0.393133848905563
"F26544",0.248639017343521
"F26545",0.310244411230087
"F26546",0.335901945829391
"F26547",0.342642217874527
"F26548",0.230063334107399
"F26549",0.3603755235672
"F26550",0.217123582959175
"F26551",0.359660774469376
"F26552",0.282492905855179
"F26553",0.447619020938873
"F26554",0.420394450426102
"F26555",0.330392062664032
"F26556",0.415693730115891
"F26557",0.361910492181778
"F26558",0.477255553007126
"F26559",0.800197899341583
"F26560",0.662172853946686
"F26561",0.595281898975372
"F26562",0.288024872541428
"F26563",0.263258188962936
"F26564",0.542210578918457
"F26565",0.464323610067368
"F26566",0.699715793132782
"F26567",0.154369235038757
"F26568",0.87697833776474
"F26569",0.321267515420914
"F26570",0.376070767641068
"F26571",0.730283081531525
"F26572",0.886096119880676
"F26573",0.496106773614883
"F26574",0.361860990524292
"F26575",0.368184953927994
"F26576",0.289921998977661
"F26577",0.44520166516304
"F26578",0.212493360042572
"F26579",0.28218799829483
"F26580",0.415613323450089
"F26581",0.655609011650085
"F26582",0.363618761301041
"F26583",0.469069063663483
"F26584",0.454855352640152
"F26585",0.341294705867767
"F26586",0.594169676303864
"F26587",0.924864828586578
"F26588",0.37006276845932
"F26589",0.722774386405945
"F26590",0.249012276530266
"F26591",0.666361391544342
"F26592",0.886395931243896
"F26593",0.650850832462311
"F26594",0.205076709389687
"F26595",0.437331706285477
"F26596",0.673492312431335
"F26597",0.531706929206848
"F26598",0.239471361041069
"F26599",0.558643877506256
"F26600",0.717658162117004
"F26601",0.465736329555511
"F26602",0.432641804218292
"F26603",0.17721788585186
"F26604",0.734125316143036
"F26605",0.482017934322357
"F26606",0.377806097269058
"F26607",0.440066576004028
"F26608",0.864233553409576
"F26609",0.428490966558456
"F26610",0.309229671955109
"F26611",0.227979734539986
"F26612",0.673827826976776
"F26613",0.249496519565582
"F26614",0.411162734031677
"F26615",0.33293280005455
"F26616",0.964275300502777
"F26617",0.561286747455597
"F26618",0.205425783991814
"F26619",0.702025294303894
"F26620",0.918767094612122
"F26621",0.781382441520691
"F26622",0.609625220298767
"F26623",0.399388521909714
"F26624",0.297676563262939
"F26625",0.248594775795937
"F26626",0.592528820037842
"F26627",0.359593480825424
"F26628",0.583616137504578
"F26629",0.26763790845871
"F26630",0.206553816795349
"F26631",0.59323126077652
"F26632",0.684231281280518
"F26633",0.380863577127457
"F26634",0.647722184658051
"F26635",0.451737105846405
"F26636",0.780854403972626
"F26637",0.349329352378845
"F26638",0.571651935577393
"F26639",0.639435291290283
"F26640",0.647114336490631
"F26641",0.697621285915375
"F26642",0.249946787953377
"F26643",0.679339408874512
"F26644",0.299216538667679
"F26645",0.794948577880859
"F26646",0.422449678182602
"F26647",0.436468929052353
"F26648",0.526060581207275
"F26649",0.613450944423676
"F26650",0.451795697212219
"F26651",0.919495284557343
"F26652",0.649783253669739
"F26653",0.260323017835617
"F26654",0.288128525018692
"F26655",0.777922689914703
"F26656",0.469399154186249
"F26657",0.304334074258804
"F26658",0.229689046740532
"F26659",0.313160240650177
"F26660",0.344060212373734
"F26661",0.416256844997406
"F26662",0.623983025550842
"F26663",0.282000750303268
"F26664",0.377520561218262
"F26665",0.929581344127655
"F26666",0.568671762943268
"F26667",0.791577219963074
"F26668",0.559246599674225
"F26669",0.336636543273926
"F26670",0.260436534881592
"F26671",0.722606360912323
"F26672",0.830745339393616
"F26673",0.504819512367249
"F26674",0.202762469649315
"F26675",0.61720085144043
"F26676",0.341320216655731
"F26677",0.342413932085037
"F26678",0.572233378887177
"F26679",0.443441420793533
"F26680",0.607019543647766
"F26681",0.334526240825653
"F26682",0.615393936634064
"F26683",0.372328370809555
"F26684",0.599912762641907
"F26685",0.781650841236115
"F26686",0.911377251148224
"F26687",0.230447977781296
"F26688",0.167244255542755
"F26689",0.551343381404877
"F26690",0.677481353282928
"F26691",0.636399686336517
"F26692",0.318491846323013
"F26693",0.602997601032257
"F26694",0.17602264881134
"F26695",0.717331767082214
"F26696",0.314041048288345
"F26697",0.912196695804596
"F26698",0.905862271785736
"F26699",0.968806505203247
"F26700",0.3499835729599
"F26701",0.397299855947495
"F26702",0.615929543972015
"F26703",0.361973285675049
"F26704",0.546610832214355
"F26705",0.337839722633362
"F26706",0.265931099653244
"F26707",0.52839857339859
"F26708",0.379612684249878
"F26709",0.44919341802597
"F26710",0.366305023431778
"F26711",0.251927495002747
"F26712",0.368587523698807
"F26713",0.539968967437744
"F26714",0.811383128166199
"F26715",0.260342508554459
"F26716",0.296639740467072
"F26717",0.244492322206497
"F26718",0.176672369241714
"F26719",0.230354830622673
"F26720",0.881236851215363
"F26721",0.277689605951309
"F26722",0.390474170446396
"F26723",0.362845301628113
"F26724",0.633785307407379
"F26725",0.839253723621368
"F26726",0.865590751171112
"F26727",0.790919005870819
"F26728",0.834896624088287
"F26729",0.521534740924835
"F26730",0.339477121829987
"F26731",0.247529044747353
"F26732",0.945258438587189
"F26733",0.613516092300415
"F26734",0.513548374176025
"F26735",0.566399693489075
"F26736",0.646387815475464
"F26737",0.385278046131134
"F26738",0.590860724449158
"F26739",0.627963125705719
"F26740",0.298848628997803
"F26741",0.193629875779152
"F26742",0.379428058862686
"F26743",0.7509805560112
"F26744",0.515175104141235
"F26745",0.588847815990448
"F26746",0.284277439117432
"F26747",0.499156713485718
"F26748",0.799449384212494
"F26749",0.31996363401413
"F26750",0.505738854408264
"F26751",0.681512057781219
"F26752",0.236072555184364
"F26753",0.636467099189758
"F26754",0.533412635326385
"F26755",0.32357856631279
"F26756",0.493012815713882
"F26757",0.517141759395599
"F26758",0.325154304504395
"F26759",0.541863679885864
"F26760",0.24431300163269
"F26761",0.387351542711258
"F26762",0.757099390029907
"F26763",0.213090896606445
"F26764",0.544195830821991
"F26765",0.397214442491531
"F26766",0.326621472835541
"F26767",0.801232755184174
"F26768",0.547392249107361
"F26769",0.842773735523224
"F26770",0.332254856824875
"F26771",0.545264184474945
"F26772",0.335320651531219
"F26773",0.199460953474045
"F26774",0.434063494205475
"F26775",0.29713436961174
"F26776",0.762080311775208
"F26777",0.688484966754913
"F26778",0.263557493686676
"F26779",0.290919482707977
"F26780",0.736451089382172
"F26781",0.398968279361725
"F26782",0.681847751140594
"F26783",0.226036876440048
"F26784",0.28085258603096
"F26785",0.431877374649048
"F26786",0.485699087381363
"F26787",0.686706244945526
"F26788",0.216159254312515
"F26789",0.462816178798676
"F26790",0.472604781389236
"F26791",0.397897511720657
"F26792",0.237791687250137
"F26793",0.72710907459259
"F26794",0.724880576133728
"F26795",0.583192765712738
"F26796",0.245511263608932
"F26797",0.446954756975174
"F26798",0.400278985500336
"F26799",0.262801349163055
"F26800",0.344351053237915
"F26801",0.411410450935364
"F26802",0.530340194702148
"F26803",0.227095454931259
"F26804",0.745614647865295
"F26805",0.247361347079277
"F26806",0.870206892490387
"F26807",0.445366024971008
"F26808",0.507353246212006
"F26809",0.48578205704689
"F26810",0.41252002120018
"F26811",0.178593084216118
"F26812",0.434215247631073
"F26813",0.187688127160072
"F26814",0.421170473098755
"F26815",0.89363956451416
"F26816",0.46154773235321
"F26817",0.239835128188133
"F26818",0.777196884155273
"F26819",0.572282731533051
"F26820",0.396638453006744
"F26821",0.54773610830307
"F26822",0.274030029773712
"F26823",0.34416452050209
"F26824",0.709372043609619
"F26825",0.651277601718903
"F26826",0.484663993120193
"F26827",0.741695821285248
"F26828",0.324016541242599
"F26829",0.545940458774567
"F26830",0.271069228649139
"F26831",0.492462605237961
"F26832",0.409869283437729
"F26833",0.25820180773735
"F26834",0.56389844417572
"F26835",0.238815113902092
"F26836",0.941091477870941
"F26837",0.487303137779236
"F26838",0.824229300022125
"F26839",0.836022317409515
"F26840",0.449890315532684
